date,Newspaper,Body Text,title
2024-06-05T19:48:32+0000,The New York Times,"israel-hamaswar advertisement supported by after a barrage from hezbollah militant on northern israel , prime minister benjamin netanyahu threatened a “ very intense ” military response . byadam rasgon , euan wardandmichael levenson even a the biden administration renewed it push for a cease-fire in the gaza strip on wednesday , prime minister benjamin netanyahu of israel threatened “ very intense ” military action against hezbollah in lebanon . two day after the militant group launched a barrage of rocket and exploding drone from lebanon into northern israel , igniting several wildfire , mr . netanyahu visited soldier and firefighter in the area and said the israeli military wa ready to strike . “ whoever think he can hurt u and we will respond by sitting on our hand is making a big mistake , ” he said , according to the israeli government . “ we are prepared for very intense action in the north . ” against the backdrop of escalating tension on the israel-lebanon border , the c.i.a . director , william j . burn , met on wednesday with top qatari and egyptian official in the latest effort to broker a deal to end the fighting in gaza and free the hostage taken captive during the hamas-led attack on southern israel on oct . 7 . mr . burn met in doha with the qatari prime minister , mohammed bin abdulrahman al thani , and the chief of egypt ’ s general intelligence service , abbas kamel , according to an official briefed on the matter , who spoke on the condition of anonymity to discus the closed-door encounter . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","a biden push for truce in gaza , tension rise in lebanon"
2024-06-12T09:52:33+0000,The New York Times,"israel-hamaswar advertisement supported by the investigation of prof . nadera shalhoub-kevorkian of hebrew university ha prompted a debate inside israel about the repression of free speech and academic freedom since the war began . bydamien caveandrawan sheikh ahmad damien cave reported from jerusalem and rawan sheikh ahmad reported from haifa , israel . nadera shalhoub-kevorkian , a palestinian professor at a prominent israeli university , first waded into the debate over the gaza war by joining academic worldwide in signing a letter that called for a cease-fire . it branded israel ’ s assault on the territory a “ genocide ” and the leader of her university responded byurging her to resign . that wa soon after the war began on oct . 7 . month later , the professor drew even more scrutiny for saying it wa time to “ abolish zionism ” and accusing israel of politicizing rape . she wa briefly suspended in march by hebrew university of jerusalem , where she ha taught law and social work for nearly three decade . but right-wing israeli politician demanded more severe punishment and in april , the police detained her overnight . “ i have been persecuted and defamed , my academic production of knowledge flattened and my home and even my own bedroom invaded , ” professor shalhoub-kevorkian , 64 , told the new york time . the professor is now under investigation for incitement to terrorism — a crime punishable by up to five year in prison . and though she ha not been charged , her case ha prompted a profound debate inside israel about the repression of free speech and academic freedom since the war began more than eight month ago . the professor ’ s lawyer say she is being punished for her political view . and some other israeli professor and student worry that the country ’ s university — which had long defended the value of relative diversity and open-mindedness — have contributed to the suppression of dissent . while university argue they are simply trying to keep campus calm , critic say there is a clear double standard across israeli society : violent rhetoric toward palestinian from jewish israeli is often brushed aside while palestinian citizen of israel who express support for palestinian in gaza or criticize the conduct of the war face discipline or even criminal investigation . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",a palestinian professor spoke out against the gaza war . israel detained her .
2024-03-01T08:00:52+0000,The New York Times,"advertisement supported by barnard college is requiring student to strip decoration from their dorm door in the wake of protest over the israel-hamas war . bysharon otterman dorm door decoration are emerging a the next battleground in the fight over academic freedom and free speech at barnard college . a at many school , barnard student often use their dorm door to display a bit of personality . a walk around the freshman dorm early this week found sorority pledge sign , lunar new year decoration and a pinned-up loose-leaf paper asking : “ who ’ s your celebrity crush ? ” but student had also posted sticker and slogan supporting the palestinian cause and naming the war in gaza a a genocide . “ zionism is terrorism , ” one student ’ s door sticker said . concerned that some student might feel intimidated by such message , the barnard administration ha decided to enforce a ban on dorm door decoration altogether . their removal wa set to begin on thursday , and all but “ official item placed by the college ” will be taken down , leslie grinage , the dean of the college , wrote in an email to student . “ while many decoration and fixture on door serve a a mean of helpful communication amongst peer , we are also aware that some may have the unintended effect of isolating those who have different view and belief , ” she wrote . barnard ha made aseries of movesto limit the space where student and faculty can express themselves publicly since the start of the israel-hamas war in october . the move are crafted broadly , but they come a barnard and other campus face controversy and litigation over pro-palestinian speech that some believe is antisemitic . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",college dorm decoration become a front in the campus free speech war
2024-03-24T18:11:51+0000,The New York Times,,"kamala harris is noncommittal on gaza , the border and tiktok"
2024-04-05T10:00:07+0000,The New York Times,,"inside the biden-netanyahu phone call , and a narrowly averted cyberattack"
2024-05-22T13:06:32+0000,The New York Times,"israel-hamaswar advertisement the finance minister ’ s office signaled that the decision , which could worsen the palestinian ’ dire economic crisis , wa a response to spain , norway and ireland recognizing palestinian statehood . byaaron boxerman reporting from jerusalem israel will not transfer much-needed fund to the palestinian authority in the wake of the decision by three european country to recognize a palestinian state , the country ’ s finance minister said on wednesday , a it foreign minister denounced the european move a giving “ a gold medal to hamas terrorist . ” the decision by the finance minister , bezalel smotrich , a far-right leader who opposes palestinian sovereignty , threatened to push the palestinian government into a deeper fiscal crisis . he said in a statement that he had informed prime minister benjamin netanyahu that he would no longer send tax revenue to the authority , which administers part of the israeli-occupied west bank in close cooperation with israel . mr . smotrich ’ s office signaled that the decision wa at least partly a response to spain , norway and ireland recognizing palestinian statehood , and that the palestinian leadership bore responsibility for campaigning for the move . “ they are acting against israel legally , diplomatically and for unilateral recognition , ” said eytan fuld , a spokesman for mr . smotrich , referring to the authority . “ when they act against the state of israel , there must be a response . ” the israeli move drew a rebuke from the white house , but no threat of action in response . “ i think it ’ s wrong on a strategic basis , because withholding fund destabilizes the west bank . it undermines the search for security and prosperity for the palestinian people , which is in israel ’ s interest , ” jake sullivan , president biden ’ s national security adviser , said at a news conference . “ and i think it ’ s wrong to withhold fund that provide basic good and service to innocent people . ” mohammad mustafa , the recently inauguratedpalestinian authority prime minister , warned that the dire fiscal situation wa contributing to a “ very serious moment ” in the west bank , which ha faced increasing unrest since the hamas-led oct . 7 attack on israel . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",israel responds to move to recognize palestinian state by withholding fund
2024-03-29T10:26:18+0000,The New York Times,,"day after u.n . cease-fire resolution , ha anything changed in gaza ?"
2024-04-16T17:14:27+0000,The New York Times,,u.s.c . cancel valedictorian ’ s speech after pro-israel group object
2024-06-07T01:23:48+0000,The New York Times,"hunter bidengun trial advertisement supported by in a wide-ranging interview with abc news , the president touched on hunter biden ’ s trial , donald trump ’ s felony conviction and the war in gaza . byzolan kanno-youngs reporting from washington follow our live coverage of theverdict in hunter biden ’ s gun trial . president biden said on thursday that he would not grant hunter biden a pardon if he wa convicted in his felony gun trial , a rare comment from mr . biden about the legal trouble facing his son . when asked during aninterview with abc newswhether he would accept the outcome of thetrial of his son , who face charge including lying on an application to obtain a gun in october 2018 , mr . biden said , “ yes . ” in the wide-ranging interview , the president also defended his border policy and reiterated his support for a cease-fire proposal in the war in gaza . when the topic turned to former president donald j . trump and his recent felony conviction , mr . biden said his opponent needed to “ stop undermining the rule of law . ” last week , a new york jury found mr . trump guilty of 34 count of falsifying business record to cover up hush money paid to a porn actress , in an unlawful conspiracy to aid his 2016 presidential campaign . he ha since repeated hiscriticism of the judge in the caseandsuggested he could seek to prosecute his political opponentsif elected again . at acampaign rally in arizona on thursday , mr . trump called his trial “ rigged ” and said the charge had been “ fabricated . ” mr . biden took on a sharper edge when asked about his political opponent ’ s broadside after a recent executive order allowing thesuspension of asylum at the u.s . - mexico border . the former president called the move “ weak and pathetic . ” “ is he describing himself — weak and pathetic ? ” mr . biden said in the interview , which took place on the sideline of his visit to the beach of normandy in france to observe the 80th anniversary of d-day . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",biden say he would not pardon his son in felony gun trial
2024-06-08T15:56:08+0000,The New York Times,"israel-hamaswar advertisement intelligence collection and analysis team from the u.s . and the u.k . have been in israel throughout the war . byjulian e . barnes , ronen bergmanandmichael d . shear the u.s . provided intelligence on the hostage before israel ’ s successful rescue operation saturday , according to american and israeli official briefed on the assistance . a team of american hostage recovery official stationed in israel assisted the israeli military ’ s effort to rescue the four captive by providing intelligence and other logistical support , one american official said , speaking without attribution to discus the sensitive operation . intelligence collection and analysis team from the united state and britain have been in israel throughout the war , assisting israeli intelligence in collecting and analyzing information related to the hostage , some of them citizen of both country , according to a senior israeli defense official familiar with the effort to locate and rescue the hostage . two israeli intelligence official said the american military official in israel provided some of the intelligence about the hostage rescued saturday . speaking in paris after meeting with emmanuel macron of france , president biden said he welcomed “ the safe rescue of four hostage that were returned to their family in israel . ” “ we won ’ t stop working until all the hostage come home and a cease-fire is reached , ” he added , “ and it ’ s essential . ” the pentagon and the c.i.a . have been providing information collected from drone flight over gaza , communication intercept and other source about the potential location of hostage . while israel ha it own intelligence , the united state and britain have been able to provide intelligence from the air and cyberspace that israel can not collect on it own , the israeli official said . jake sullivan , the national security adviser , celebrated the rescue , and referred glancingly at the american assistance . “ the united state is supporting all effort to secure the release of hostage still held by hamas , including american citizen , ” mr . sullivan said in a statement . “ this includes through ongoing negotiation or other mean . ” mr . sullivan added that the cease-fire proposal currently being discussed by negotiator from hamas , israel , egypt , qatar and the united state would be the way to bring home the remaining hostage . “ the hostage release and cease-fire deal that is now on the table would secure the release of all the remaining hostage together with security assurance for israel and relief for the innocent civilian in gaza , ” he said . american official have said their intelligence support for israel is focused on the location of hostage and information about hamas ’ s top leadership . in large measure this is because american official believe the best way to persuade israel to end the war is to get back it hostage and capture or kill top hamas leader . the israeli official said neither the american nor british team were involved in the planning or execution of the military operation to rescue the hostage . israeli , expert in hostage rescue , would have required little support in the tactical planning . but the american and israeli official said the outside intelligence did provide added value . julian e . barnescovers the u.s . intelligence agency and international security matter for the time . he ha written about security issue for more than two decades.more about julian e . barnes ronen bergmanis a staff writer for the new york time magazine , based in tel aviv . his latest book is “ rise and kill first : the secret history of israel ’ s targeted assassination , ” published by random house.more about ronen bergman michael d . shearis a white house correspondent for the new york time , covering president biden and his administration . he ha reported on politics for more than 30 years.more about michael d . shear advertisement",u.s . intelligence helped israel rescue four hostage in gaza
2024-03-27T15:42:26+0000,The New York Times,,gaza ’ s tunnel loom large for israel ’ s ground force
2024-05-22T08:40:25+0000,The New York Times,"israel-hamaswar advertisement norway hosted the clandestine meeting in 1993 that led to the oslo accord , the framework for peace that came close to resolving the conflict . byemma bubola score of country have recognized a palestinian state , but norway ’ s announcement on wednesday that it would do so carried added significance because it hosted the clandestine meeting in 1993 that led to the oslo accord , the framework for peace that came close to resolving the conflict between israel and the palestinian . itultimately failed . norway call itself a friend of israel , and the two country have a longstanding relationship . but since oct . 7 , when israel launched a military offensive in gaza in response to hamas-led attack , norway ha also sharply condemned israel ’ s conduct of the war . norway ’ s foreign minister said in march that “ israel ’ s use of military force is having a disproportionately severe impact on the civilian population and is not in line with international humanitarian law , ” and called for a cease-fire . norway also continued to fund unrwa , the main u.n . agency that help palestinian refugee , after several other country stopped doing so following israel ’ s allegation that about a dozen of the agency ’ s employee had been involved in the oct . 7 attack . in february , norway testified at theinternational court of justice , stating that israeli settlement in the occupied west bank and east jerusalem were among the biggest obstacle to peace in the region . the oslo accord were landmark agreement that included mutual recognition between the government of israel and the palestinian leadership , which wa able to return to the occupied territory from exile . the accord also established the palestinian authority , which wa meant to be an interim body exercising limited palestinian self-rule in the west bank and gaza strip . in 2000 , continued negotiation toward a permanent peace treaty to establish an independent palestinian state alongside an israeli one dissolved into a second palestinian uprising and an israeli military clampdown . jonas gahr store , the prime minister of norway , said on wednesday that “ a recognition of palestine is support to moderate force that are on the defensive , in a long and gruesome conflict . ” he called the recognition “ an investment in the only solution that can give lasting peace in the middle east , ” and he urged other country to follow suit “ so that the process towards a two-state solution finally can begin again . ” emma bubolais a time reporter based in london , covering news across europe and around the world.more about emma bubola advertisement",why norway ’ s recognition of a palestinian state carry significance
2024-05-20T22:02:40+0000,The New York Times,"israel-hamaswar advertisement robert o ’ brien , one of donald trump ’ s closest foreign policy adviser , said he wa there a a “ private citizen . ” byjonathan swan one of former president donald j . trump ’ s closest foreign policy adviser , robert o ’ brien , met with prime minister benjamin netanyahu of israel on monday a part of a delegation of former trump official that visited a number of israeli leader . mr . o ’ brien , who served a national security adviser to mr . trump and is expected to play a significant role in any second trump administration , wa joined in the meeting by two other former trump official — the former ambassador to the united arab emirate , john rakolta , and the former ambassador to switzerland , ed mcmullen . the member of the delegation were described by marshall wittmann , a spokesman for the american israel public affair committee , the pro-israel lobbying group whose affiliate , the american israel education foundation , funded and organized the trip . in a brief phone interview , mr . o ’ brien said he had wanted to visit israel ever since the hamas-led attack on oct . 7 to express his “ solidarity for israel and the jewish people . ” mr . o ’ brien said mr . trump wa aware of his trip to israel , but he said the former president had not asked him to go or directed him to say anything to mr . netanyahu . he said he wa there a a “ private citizen , ” adding that he did express his view to mr . netanyahu that the hamas terrorist attack would never have happened if mr . trump were still president . asked whether mr . netanyahu also expressed these view about mr . trump , mr . o ’ brien said : “ he ’ s a pro , and he understands he need good relation with the biden administration . but that wa my sentiment . ” the former trump administration official and mr . netanyahu met on monday not long after the international criminal court ’ s chief prosecutor in the hague , karim khan , sought arrest warrant for mr . netanyahu , his defense chief and three hamas leader on charge of crime against humanity . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",former trump official meet in israel with netanyahu .
2024-04-10T12:10:29+0000,The New York Times,,which country are the biggest supplier to israel ’ s military ?
2024-06-10T10:43:21+0000,The New York Times,"israel-hamaswar advertisement supported by news analysis the israeli prime minister is likely to become more dependent on the right-wing partner in his coalition government after the centrist benny gantz and his party pulled out of it . byisabel kershner reporting from jerusalem still fighting israel ’ s outside enemy on multiple front , prime minister benjamin netanyahu woke up on monday to a new political battlefield at home . thedeparturethis weekend of benny gantz and his centrist national unity party from israel ’ s emergency wartime government is unlikely to immediately sever mr . netanyahu ’ s grip on power . the prime minister ’ s governing coalition still command a narrow majority of 64 seat in the 120-seat parliament . but mr . gantz ’ s move mean that mr . netanyahu is now totally dependent on his far-right and ultra-orthodox coalition partner a he prosecutes the war in gaza in the face ofmounting international opprobrium , leaving him increasingly isolated and exposed at home and abroad . mr . gantz and gadi eisenkot , another powerful member of national unity , also leftmr . netanyahu ’ s small war cabinet . they are both former military chief who were widely viewed a key voice of moderation in the five-member body , which wa formed in october after the hamas-led assault on israel prompted the israeli bombardment and ground invasion of gaza . the two centrist politician raised public confidence in the government ’ s decision-making at a time of national trauma . they also lent the war cabinet an aura of legitimacy and consensus a israel fought hamas in gaza , a well a it archenemy iran and it other proxy , including the powerful hezbollah militia across israel ’ s northern border with lebanon . mr . gantz accused mr . netanyahu of “ political procrastination , ” suggesting that he had been putting off critical strategic decision to ensure his political survival . his decision to quit the wartime government usher in a new period of political instability and ha left many israeli wondering where the country go from here . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","a his political alliance break up , netanyahu face a battle at home"
2024-03-07T23:45:24+0000,The New York Times,"israel-hamaswar advertisement supported by u.s . official said that a temporary port , built from ship and then moved close to shore , would allow hundred of truckloads of aid to reach gazans on the brink of starvation . bydavid e . sanger , michael d . shearandthomas fuller facing warning that the war-ravaged gaza strip is on the precipice of widespread famine , the united state on thursday announced plan for a large-scale , amphibious military operation in the mediterranean sea that would ferry food and other aid to desperate civilian in the enclave . u.s . official sketched out the plan , which would make the united state more directly involved in delivering aid , hour before president biden wa scheduled to give his state of the union address on thursday evening . detail for what they described a a floating pier off gaza would be included in the speech , the official said . the white house called it an “ emergency mission ” that would allow hundred of truckloads of additional aid to be delivered to gaza via the temporary port , which would be attached to some kind of temporary causeway . briefing reporter , official said it could take more than 30 to 60 day to implement , and involve hundred or thousand of u.s . troop on ship just off shore , in keeping with mr . biden ’ s mandate that no american soldier be on the ground inside gaza a the conflict rage . the port would be constructed in cooperation with other country in the region , the official said . american official said that they had “ worked closely ” with israeli a they developed the seaport initiative , but they did not specify whether israel would provide direct assistance or support for it construction or operation . shani sasson , a spokeswoman for cogat , the israeli agency which regulates aid to palestinian in gaza , did not respond to a request for comment . one israeli official , speaking on the condition of anonymity to discus diplomatic negotiation , said that under the latest plan , aid donated by the united arab emirate would be sent to cyprus , where it would eventually be inspected , then transported by ship to the coast of gaza . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","u.s . military to build floating pier to ferry gaza aid , white house say"
2024-03-05T06:00:09+0000,The New York Times,,"in israel , a 3,000-year-old purple factory"
2024-04-11T13:17:04+0000,The New York Times,,"a conversation with deborah feldman , an unorthodox voice in germany"
2024-05-22T09:03:21+0000,The New York Times,"advertisement supported by some jewish student say they ’ ve been dropped by old roommate and sorority sister and ostracized from campus club and team because of their view — which are sometimes assumed . byjoseph bernstein last fall , a barnard college sophomore named sophie fisher reached out to her freshman year roommate to catch up over coffee . her old friend ’ s response wa tepid , and m . fisher wondered why . the two had been close enough that the roommate had come to the bar mitzvah of m . fisher ’ s brother . several month later , the reason became clear . over instagram , m . fisher ’ s roommate wrote to her that they couldn ’ t be friend anymore because she had been posting in support of israel since the hamas attack of oct . 7 . in other word , she wa a zionist . m . fisher thought she had been careful to avoid inflammatory post , but the roommate , m . fisher said , accused her of racism . then she blocked m . fisher . around the same time , m . fisher noticed something else strange . her “ big ” — a mentor in her sorority — had stopped talking to her . when they were in the same room , m . fisher said , the big wouldn ’ t make eye contact with her . m . fisher said that her big often posted about student for justice in palestine , the campus group that columbia had suspended in november for violating campus policy . m . fisher remains in the sorority , but the two haven ’ t spoken in month . “ she wa supposed to be my big sister , ” she said . this spring , college campus became the main stage for the american protest movement against israel ’ s seven-month-old war in gaza . in april and may , dozen of pro-palestinian encampment sprang up at university around the country , a student called for institutional divestment from ( and , at time , for the total dismantling of ) israel . the protest have been characterized by heated rhetoric around the term “ zionist , ” a word that typically refers to people who believe jew have a right to a state in their ancestral homeland in present-day israel ( regardless of how they may feel about the war in gaza ) . many palestinian and those who support them associate the word with mass displacement during the 1948 war triggered by the creation of israel , a well a the killing over the past month of thousand of civilian and the decimation of gaza . throughchants , statementsand sometimesphysical obstruction , many protester have made clear they don ’ t want to share space with people they consider zionist — and indeed , that they find the ideology unacceptable . at the university of california , los angeles , pro-palestinian studentsblocked peer who identified themselves a zionistsfrom part of campus . given that alarge majorityof american jew say caring about israel is an important part of their jewish identity , these instance of exclusion have led to a debate over whether the encampment are de facto antisemitic . ( complicating matter , some of the most outspoken anti-zionist protester are jewish . ) we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","on campus , a new social litmus test : zionist or not ?"
2024-04-02T23:42:42+0000,The New York Times,,biden administration press congress on $ 18 billion sale of f-15 jet to israel
2024-03-08T05:00:34+0000,The New York Times,,the i.c.c . arrest warrant for russian officer will echo beyond russia
2024-05-07T04:12:05+0000,The New York Times,,fresh fighting in ethiopia lead israel to evacuate more than 200
2024-04-02T22:31:38+0000,The New York Times,,how josé andrés and his corp of cook became leader in disaster aid
2024-04-18T10:00:07+0000,The New York Times,,"the house push for a tiktok ban , and southern africa face a food crisis"
2024-03-06T22:15:01+0000,The New York Times,,"expecting protest at the oscar , police plan to beef up security"
2024-04-17T23:51:03+0000,The New York Times,,"in congress , columbia ’ s leader try to please . at home , they face anger ."
2024-05-22T18:18:03+0000,The New York Times,,israel say deadly raid on west bank city is over
2024-06-09T23:52:38+0000,The New York Times,"israel-hamaswar advertisement supported by the rescue of four israeli in gaza in a ferocious assault over the weekend offered a glimpse into an ambitious intelligence operation aimed at bringing home those held by hamas . byjulian e . barnes , ronen bergman , eric schmittandadam entous reporting from washington and tel aviv the hostage in gaza are being moved around , with hamas shuttling some from one apartment to another to obscure their whereabouts , while others are believed to be in tunnel underground . all the while , at a “ fusion cell ” quietly formed in israel last fall , american and israeli intelligence and military analyst share imagery from drone and satellite , along with communication intercept and any other information that come their way that might offer a hint to the hostage ’ location . more than one war is being waged in the gaza strip . for the most part , the world see the airstrikes and the ground invasion , which israel say are aimed at dismantling hamas and have reduced much of the territory to rubble , setting off a humanitarian crisis . butthe rescueon saturday of four hostage wa a reminder that israel and hamas are engaged in another , less visible battle : the militant are determined to hold on to the hostage they seized during their deadly oct . 7 attack on israel , for use a human bargaining chip . the israeli are determined to bring them home . for more than eight month , the militant have had the upper hand . israeli and american official say they do not know where many hostage are being held . and even when they do , in many case , a rescue mission is simply not possible . to date , israel ha rescued a total of seven hostage , but the stark reality is that since the war began , more hostage have died , either in the fighting or at the hand of hamas . israel ha recovered far more body than living hostage . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",the other war : how israel scour gaza for clue about the hostage
2024-03-21T23:00:14+0000,The New York Times,,u.s . draft resolution would call for ‘ immediate and sustained cease-fire ’
2024-05-27T18:39:39+0000,The New York Times,"israel-hamaswar advertisement they called for an investigation into the attack , which gazan authority say killed 45 people , and intensified the pressure for israel to end it military campaign in southern gaza . byalexandra e . petri an israeli airstrike on the southern gaza city of rafah that killed dozen of displaced palestinian drew widespread international condemnation monday , with world leader calling for an investigation into the attack and intensifying the pressure for israel to end it military campaign in the south . president emmanuel macron of france said monday he wa “ outraged ” by the blast , and he called “ for full respect for international law and an immediate cease-fire . ” “ these operation must stop , ” he said , referring to the strike on sunday . “ there areno safe areasin rafah for palestinian civilian . ” the strike came just two day after the international court of justice appeared to order israel to immediately halt it offensive in the city . a legal official with the israeli military said the strike wa under review . volker türk , the united nation human right chief , said , “ what is shockingly clear is that by striking such an area , densely packed with civilian , this wa an entirely predictable outcome . ” spanish foreign minister josé manuel albaressaid at a news conferencemonday that he planned to ask other foreign minister from the european union ’ s member state to support the world court ’ s ruling against israel and to take measure if israel continues with it rafah operation . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",world leader denounce deadly strike in rafah
2024-03-01T22:27:29+0000,The New York Times,"israel-hamaswar advertisement supported by “ i saw people falling to the ground after being shot , ” said one witness , “ and others simply took the food item that were with them and continued running for their life . ” byraja abdulrahim , matthew mpoke bigg , adam rasgonandmichael levenson they went out by the thousand , camping overnight along a coastal road in the cold gaza night , huddled together by small fire , waiting for supply to come so they could feed their family . what they encountered wa death and injury by the hundred , according to witness and a doctor who treated the wounded , a israeli force opened fire toward desperate palestinian who surged forward when aid truck finally arrived before dawn on thursday . “ i saw thing i never , ever thought i would see , ” said mohammed al-sholi , who had camped out overnight for a chance to get food for his family . “ i saw people falling to the ground after being shot , and others simply took the food item that were with them and continued running for their life . ” amid the chaos and bloodshed , some people were run over by the aid truck , he said . on friday , president biden said the united state would begin airdropping aid to gaza to help relieve the suffering there , a european leader condemned israel for the death of score of hungry palestinian who were killed a they surrounded the aid convoy . the gazan health authority have said that israeli troop killed more than 100 people and wounded 700 others in a “ massacre ” a the convoy rolled along a dark road , a version of event that israel disputed . an israeli military spokesman , rear adm . daniel hagari , said on thursday that israeli soldier had been trying to secure the convoy and fired “ when the mob moved in a manner that endangered them . ” but he said the soldier had not fired on people seeking aid . the military ha said that most of the people died in a stampede and that some were run over by the truck in gaza city . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","witness of aid convoy violence describe shooting , panic and desperation"
2024-04-15T10:43:53+0000,The New York Times,,oil market shrug off iran ’ s attack on israel
2024-05-21T13:59:44+0000,The New York Times,"israel-hamaswar advertisement official had confiscated camera equipment from the news agency a a part of a feud with the pan-arab broadcaster , but the decision wa reversed after the biden administration privately expressed concern . byadam rasgon reporting from jerusalem israel ’ s communication ministry confiscated camera equipment from the associated press on tuesday afternoon , claiming the agency had violated a new broadcasting law by providing image of northern gaza to al jazeera . but hour later , israel ’ s communication minister , shlomo karhi , reversed the decision and ordered the equipment be returned to the a.p . it wa not clear when the equipment would be given back to the news agency . the reversal came after the biden administration expressed major concern to the israeli government and demanded the equipment be returned , according to an israeli official , who spoke on condition of anonymity to discus diplomatic communication . the seizure appeared to be an escalation in israel ’ s effort to punish al jazeera , the pan-arab broadcaster that the israeli government voted toshut down two week ago . it raised question about how far the israeli authority would go to cut off the qatari-funded channel , which ha provided extensive coverage of israel ’ s military offensive in gaza . lauren easton , the a.p . ’ s vice president of corporate communication , had denounced the israeli government ’ s action , calling it “ an abusive use ” of a new law that provides the authority with tool to crack down on foreign news organization . in a statement on tuesday afternoon , the communication ministry said inspector had gone to a location in southern israel used by the a.p . to broadcast live footage of the border with northern gaza , which is several mile away . the ministry claimed that the feed wa illegally being carried by al jazeera and asserted that it wa showing the activity of israeli soldier and threatening their life . we are having trouble retrieving the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you are in reader mode please exit andlog intoyour time account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",israel say it will return camera it seized from a.p .
2024-03-18T23:00:10+0000,The New York Times,,food expert predict ‘ imminent ’ famine in northern gaza
